simlexorig999,simverb3500,card660
0.58063,0.47341,0.4741
0.61334,0.49108,0.48638
0.62555,0.50658,0.46981
0.64197,0.53052,0.47758
0.64313,0.52851,0.46303
0.65649,0.54407,0.46894
0.6579,0.55137,0.47026
0.66873,0.56125,0.45942
0.6587,0.55563,0.47117
0.65837,0.56617,0.46023
0.66299,0.55758,0.46268
0.66854,0.56974,0.46273
0.66702,0.5725,0.46691
0.66568,0.56266,0.45455
0.67531,0.57538,0.45669
0.67124,0.56958,0.45625
0.67496,0.57563,0.45946
0.67275,0.57746,0.45576
0.68005,0.57639,0.46247
0.67675,0.58189,0.44652
0.6806,0.58074,0.45497
0.67429,0.57759,0.45404
0.68425,0.58129,0.45566
0.67943,0.58248,0.45387
0.67943,0.58248,0.45387
0.67988,0.58503,0.45709
0.67888,0.58235,0.45405
0.67818,0.58506,0.45897
0.68207,0.58287,0.45803
0.68096,0.58831,0.44032
0.68096,0.58831,0.44032
0.68096,0.58831,0.44032
0.68096,0.58831,0.44032
0.68096,0.58831,0.44032
0.68327,0.59342,0.45513
0.68217,0.59108,0.45247
0.68398,0.59249,0.45643
0.68398,0.59249,0.45643
0.68083,0.58911,0.45135
0.68432,0.59046,0.44461
0.68432,0.59046,0.44461
0.68432,0.59046,0.44461
0.68852,0.59238,0.45308
0.68852,0.59238,0.45308
0.68852,0.59238,0.45308
0.68359,0.58656,0.45017
0.68359,0.58656,0.45017
0.68359,0.58656,0.45017
0.68732,0.59458,0.44735
0.68732,0.59458,0.44735
0.68732,0.59458,0.44735
0.68732,0.59458,0.44735
0.68732,0.59458,0.44735
0.68732,0.59458,0.44735
0.68831,0.59863,0.45307
0.68831,0.59863,0.45307
0.68831,0.59863,0.45307
0.68618,0.59155,0.44834
0.68618,0.59155,0.44834
0.68442,0.59437,0.45328
0.68674,0.59511,0.45659
0.68674,0.59511,0.45659
0.68594,0.59827,0.44873
0.68594,0.59827,0.44873
0.68594,0.59827,0.44873
0.68594,0.59827,0.44873
0.68594,0.59827,0.44873
0.68594,0.59827,0.44873
0.68558,0.59824,0.45135
0.68864,0.59946,0.45129
0.68354,0.59287,0.45632
0.6899,0.59942,0.44831
0.68666,0.59584,0.45644
0.68666,0.59584,0.45644
0.68666,0.59584,0.45644
0.68666,0.59584,0.45644
0.68666,0.59584,0.45644
0.68666,0.59584,0.45644
0.68666,0.59584,0.45644
0.68666,0.59584,0.45644
0.68666,0.59584,0.45644
0.68666,0.59584,0.45644
0.68666,0.59584,0.45644
0.68666,0.59584,0.45644
0.68666,0.59584,0.45644
0.68666,0.59584,0.45644
0.68666,0.59584,0.45644
0.68666,0.59584,0.45644
0.68666,0.59584,0.45644
0.68666,0.59584,0.45644
0.68666,0.59584,0.45644
0.68666,0.59584,0.45644
0.68507,0.59133,0.455
0.68872,0.60095,0.44785
0.68506,0.59769,0.45433
0.68506,0.59769,0.45433
0.68756,0.59794,0.45481
0.68756,0.59794,0.45481
0.68756,0.59794,0.45481
0.68756,0.59794,0.45481
